"","REGION","WBAN_ID","STATION_NAME","STATE_PROVINCE","COUNTY","COUNTRY","EXTENDED_NAME","CALL_SIGN","STATION_TYPE","DATE_ASSIGNED","BEGIN_DATE","COMMENTS","LOCATION","ELEV_OTHER","ELEV_GROUND","ELEV_RUNWAY","ELEV_BAROMETRIC","ELEV_STATION","ELEV_UPPER_AIR"
"3199","240",24051,"GREELEY","CO","","US","GREELEY - WELD CO AP","GXY","WB/2ND ORDER/AWOS","","","(AWOS)","","","","","","",""
"3200","240",24052,"LEMMON","SD","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3201","240",24053,"MOBRIDGE","SD","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3202","240",24054,"NEWCASTLE","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3203","240",24055,"NORTH PLATTE","NE","","US","","","WBO","","","","","","","","","",""
"3204","240",24056,"RAPID CITY","SD","","US","","","WBO","","","","","","","","","",""
"3205","240",24057,"RAWLINS","WY","CARBON","US","RAWLINS MUNICIPAL AP","RWL","WB/2ND ORDER/FAA/ASOS","9/28/2000","9/28/2000","FAA/ASOS (9/28/2000)","41*48'20""N 107*11'60""W","","","6813 FT","","",""
"3206","240",24058,"SHERIDAN","WY","","US","","","WBO","","","","","","","","","",""
"3207","240",24059,"SPEARFISH","SD","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3208","240",24060,"POWELL","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3209","240",24061,"RIVERTON","WY","","US","","RIW","WB/2ND ORDER/NWS","","","","43*03'51""N 108*27'34""W","","","","","",""
"3210","240",24062,"WORLAND","WY","WASHAKIE","US","WORLAND MUNICIPAL AP","WRL","WB/2ND ORDER/FAA/ASOS","12/27/2000","12/20/2000","FAA/ASOS (12/27/2000)","43*57'57""N 107*57'03""W","","","4227 FT","","",""
"3211","240",24063,"BIG SPRINGS","NE","","US","","","CAA","","","","","","","","","",""
"3212","240",24064,"BITTER CREEK","WY","","US","","","CAA","","","","","","","","","",""
"3213","240",24065,"BUFFALO GAP","SD","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3214","240",24066,"BUFFALO  ","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3215","240",24067,"CHEROKEE","WY","","US","","","CAA","","","","","","","","","",""
"3216","240",24068,"CHEYENNE","WY","","US","","","","","","","","","","","","",""
"3217","240",24069,"CHUGWATER","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3218","240",24070,"CRAWFORD","NE","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3219","240",24071,"DOVER","CO","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3220","240",24072,"GLENDO","WY","","US","","","","","","","","","","","","",""
"3221","240",24073,"GRANGER","WY","","US","","","CAA/WB/2ND ORDER","","","","","","","","","",""
"3222","240",24074,"HOLYOKE","CO","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3223","240",24075,"LANDER","WY","","US","","","WBO","","","","","","","","","",""
"3224","240",24076,"MEDICINE BOW","WY","","US","","","WB","","","","","","","","","",""
"3225","240",24077,"MIDWEST","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3226","240",24078,"MILESVILLE","SD","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3227","240",24079,"PARKMAN","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3228","240",24080,"PINE BLUFFS","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3229","240",24081,"SHERMAN HILL","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3230","240",24082,"TORRINGTON","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3231","240",24083,"WHEATLAND","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3232","240",24084,"ROOSEVELT","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3233","240",24085,"BROADUS","MT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3234","240",24086,"FORT PECK","MT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3235","240",24087,"GLENDIVE","MT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3236","240",24088,"MOORCROFT","WY","","US","","","CAA  ","","","","","","","","","",""
"3237","240",24089,"CASPER ","WY","","US","","CPR","WBAP /NWS","","","DIFF SITE FROM 24016","42*54'30""N 106*27'47""W","","","","","",""
"3238","240",24090,"RAPID CITY","SD","","US","MUNICIPAL AIRPORT","RAP","WBAS/NWS","","","","44*02'43""N 103*03'25""W","","","","","",""
"3239","240",24091,"IMPERIAL","NE","CHASE","US","MUNICIPAL AIRPORT","IML","CAA/FAA/ASOS","6/29/2000","6/29/2000","FAA/ASOS (6/29/2000)","40*30'36""N 101*37'12""W"," ","","3275 FT","","",""
"3240","240",24092,"ESTEVAN","SASKATCHEWAN","","CANADA","","","DOT","","","","","","","","","",""
"3241","240",24093,"BIG TIMBER","MT","","US","","","WB","","","","","","","","","",""
"3242","240",24094,"FORSYTH","MT","","US","","","WB","","","","","","","","","",""
"3243","240",24095,"GRASS RIVER","MT","","US"," ","","WB","","","","","","","","","",""
"3244","240",24096,"HARDIN","MT","","US","","","WB","","","","","","","","","",""
"3245","240",24097,"HARLOWTON","MT","","US","","","WB","","","","","","","","","",""
"3246","240",24098,"HAZELTON","ND","","US","","","WB","","","","","","","","","",""
"3247","240",24099,"LAVINA","MT","","US","","","WB","","","","","","","","","",""
"3248","241",24103,"TOOELE","UT","","US","DUGWAY PV GRNDS","","","","","","","","","","","",""
"3249","241",24104,"SPOKANE","WA","","US","GEIGER FLD","","","","","","","","","","","",""
"3250","241",24105,"CUT BANK","MT","","US","","","","","","","","","","","","",""
"3251","241",24106,"MOUNTAIN HOME","ID","","US","","","AAF","","","","","","","","","",""
"3252","241",24107,"MONIDA","MT","","US","","","","","","","","","","","","",""
"3253","241",24108,"POCATELLO","ID","","US","","","AAF","","","","","","","","","",""
"3254","241",24109,"EPHRATA FIELD","WA","","US","","","AAB","","","","","","","","","",""
"3255","241",24110,"MOSES LAKE","WA","GRANT","US","LARSON AAF","MWH","LAWRS/ASOS/FAA","7/15/1997","7/11/1997","","47*12'28""N 119*19'09""W","","1180 FT","1185 FT","","1196 FT",""
"3256","241",24111,"WENDOVER","UT","","US","","","AFB","","","","","","","","","",""
"3257","241",24112,"GREAT FALLS","MT","","US","","","AFB","","","","","","","","","",""
"3258","241",24113,"FORT BENTON","MT","","US","","","","","","","","","","","","",""
"3259","241",24114,"SPOKANE","WA","","US","","","AFB","","","","","","","","","",""
"3260","241",24115,"WALLA WALLA","WA","","US","","","AAF","","","","","","","","","",""
"3261","241",24116,"SALT LAKE CITY","UT","","US","","","AAB","","","","","","","","","",""
"3262","241",24117,"PENDLETON","OR","","US","","","","","","","","","","","","",""
"3263","241",24118,"FORT BRIDGER","WY","","US","","","CAA","","","","","","","","","",""
"3264","241",24119,"BATTLE MOUNTAIN","NV","","US","","","CAA","","","","","","","","","",""
"3265","241",24120,"COALVILLE","UT","","US","","","WBO","","","","","","","","","",""
"3266","241",24121,"ELKO","NV","ELKO","US","ELKO REGIONAL AP","EKO","WBAS/FAA/ASOS","2/15/2001","2/14/2001","FAA/ASOS (2/15/2001)","40*49'30""N 115*47'30""W","","5050 FT","5135 FT","5079 FT","5074 FT",""
"3267","241",24122,"FAIRFIELD","UT","","US","","","CAA","","","","","","","","","",""
"3268","241",24123,"","","","","","","","","","","","","","","","",""
"3269","241",24124,"HUMBOLT","NV","","US","","","CAA","","","","","","","","","",""
"3270","241",24125,"LUCIN","UT","","US","","","CAA","","","","","","","","","",""
"3271","241",24126,"OGDEN","UT","WEBER","US","OGDEN-HINKLEY AP","OGD","WBAS/FAA/ASOS","5/12/1998","5/6/1998","","41*11'46""N 112*00'41""W","","","4470 FT","","",""
"3272","241",24127,"SALT LAKE CITY","UT","","US","","SLC","WBAS/NWS","","","","40*47'13""N 111*58'05""W","","","","","",""
"3273","241",24128,"WINNEMUCCA","NV","","US","","WMC","WBAP/NWS","","","","40*53'46""N 117*48'16""W","","","","","",""
"3274","241",24129,"WINNEMUCCA","NV","","US","","","WBO","","","","","","","","","",""
"3275","241",24130,"BAKER","OR","BAKER","US","BAKER CITY MUNICIPAL AP","BKE","CAA/FAA/ASOS","11/5/2001","10/25/2001","FAA/ASOS (11/05/2001)","44*50'17""N 117*48'35""W","","3361 FT","3369 FT","3363 FT","3373 FT",""
"3276","241",24131,"BOISE","ID","","US","","BOI","WBAS/NWS","","","","43*33'54""N 116*13'12""W","","","","","",""
"3277","241",24132,"BOZEMAN","MT","","US","","BZN","CAA/FAA","","","","45*46'37""N 111*09'08""W","","","","","",""
"3278","241",24133,"BURLEY","ID","CASSIA","US","BURLEY MUNICIPAL AP","BYI","WBO/FAA/ASOS","11/8/2000","11/8/2000","FAA/ASOS (11/08/2000)","42*32'33""N 113*46'18""W","","","4150 FT","","",""
"3279","241",24134,"BURNS","OR","","US","","","WBO","","","","","","","","","",""
"3280","241",24135,"BUTTE","MT","SILVER BOW","US","BERT MOONEY AP","BTM","WBAS/FAA/ASOS","11/9/2000","11/9/2000","FAA/ASOS (11/09/2000)","45*57'17""N 112*29'51""W","","","5545 FT","","",""
"3281","241",24136,"COEUR D'ALENE","ID","","US","","","CAA","","","","","","","","","",""
"3282","241",24137,"CUT BANK","MT","GLACIER","US","CUT BANK MUNICIPAL AP","CTB","CAA/FAA/ASOS","1/18/2001","1/17/2001","FAA/ASOS (1/18/2001)","48*36'30""N 112*22'34""W","","","3854 FT","","",""
"3283","241",24138,"DILLON","MT","","US","","DLN","CAA/FAA EXP","","","","45*15'18""N 112*33'06""W","","","","","",""
"3284","241",24139,"DRUMMOND","MT","","US","","","CAA","","","","","","","","","",""
"3285","241",24140,"DUBOIS","ID","","US","","","CAA","","","","","","","","","",""
"3286","241",24141,"EPHRATA  ","WA","GRANT","US","EPHRATA MUNICIPAL AP","EPH","CAA/FAA/ASOS","10/29/2001","9/19/2001","FAA/ASOS (10/29/2001)","47*18'16""N 119*30'49""W","","1250 FT","1272 FT","1259 FT","1259 FT",""
"3287","241",24142,"GOODING","ID","","US","","","CAA","","","","","","","","","",""
"3288","241",24143,"GREAT FALLS","MT","","US","","GTF","WBAS/NWS","","","","47*28'55""N 111*22'12""W","","","","","",""
"3289","241",24144,"HELENA","MT","","US","","HLN","WBAS/NWS","","","","46*36'25""N 111*58'55""W","","","","","",""
"3290","241",24145,"IDAHO FALLS","ID","","US","","IDA","WBAS/FAA","","","","43*30'59""N 112*04'02""W","","","","","",""
"3291","241",24146,"KALISPELL","MT","","US","","FCA","WBO/NWS","","","","48*18'43""N 114*15'15""W","","","","","",""
"3292","241",24147,"LACROSSE","WA","","US","","","WBO","","","","","","","","","",""
"3293","241",24148,"LA GRANDE","OR","","US","","","CAA","","","","","","","","","",""
"3294","241",24149,"LEWISTON","ID","","US","","LWS","WBAS/NWS","","","","46*22'29""N 117*00'52""W","","","","","",""
"3295","241",24150,"LIVINGSTON","MT","PARK","US","MISSION FIELD AP","LVM","CAA/FAA/ASOS","10/25/2000","10/25/2000","FAA/ASOS (10/25/2000)","45*41'58""N 110*26'54""W","","","4656 FT","","",""
"3296","241",24151,"MALAD CITY","ID","","US","","","CAA","","","","","","","","","",""
"3297","241",24152,"MEACHAM","OR","UMATILLA","US","","MEH","WBO/NWS/ASOS","5/12/1998","5/7/1998","","45*30'41""N 118*25'29""W","3723 FT","","","","",""
"3298","241",24153,"MISSOULA","MT","","US","","MSO","WBAS/NWS","","","","46*54'59""N 114*05'23""W","","","","","",""
"3299","241",24154,"MULLEN PASS","ID","","US","","","CAA/ FAA EXP","","","","47*27'25""N 115*38'42""W","","","","","",""
"3300","241",24155,"PENDLETON","OR","","US","","PDT","WBAS/NWS","","","","45*41'43""N 118*50'25""W","","","","","",""
"3301","241",24156,"POCATELLO","ID","","US","","PIH","WBAS","","","","42*54'48""N 112*35'39""W","","","","","",""
"3302","241",24157,"SPOKANE","WA","","US","","GEG","WBAS/NWS","","","AT INTL APT (ONLY I HOPE)","47*37'12""N 117*31'58""W","","","","","",""
"3303","241",24158,"STREVELL","ID","","US","","","CAA","","","","","","","","","",""
"3304","241",24159,"SUPERIOR","MT","","US","","","CAA","","","","","","","","","",""
"3305","241",24160,"WALLA WALLA","WA","","US","","ALW","CAA/FAA","","","","46*05'41""N 118*17'13""W","","","","","",""
"3306","241",24161,"WHITEHALL","MT","","US","","","CAA","","","","","","","","","",""
"3307","241",24162,"ONTARIO","OR","","US","","ONO","CAA/FAA EXP","","","","44*01'14""N 117*00'46""W","","","","","",""
"3308","241",24163,"PASCO","WA","FRANKLIN","US","TRI-CITIES AP","PSC","NAS/FAA/ASOS","2/2/1998","1/29/1998","","46*15'53""N 119*07'05""W","","","407 FT","","",""
"3309","241",24164,"BIG PINEY","WY","","US","","BPI","WB/2ND ORDER/FAA EXP","","","","42*35'04""N 110*06'27""W","","","","","",""
"3310","241",24165,"KEMMERER","WY","LINCOLN","US","KEMMERER MUNICIPAL AP","EMM","WB/2ND ORDER/FAA/AWOS-3","8/16/2002","8/16/2002","FAA/AWOS-3 (8/16/2002)","41*49'26""N 110*33'25"" W","7285 FT","","","","",""
"3311","241",24166,"JACKSON","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3312","241",24167,"KNIGHT","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3313","241",24168,"LEROY","WY","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3314","241",24169,"YELLOWSTONE PARK","WY","","US","","","WBO","","","","","","","","","",""
"3315","241",24170,"FORT JONES","CA","","US","","","CAA","","","","","","","","","",""
"3316","241",24171,"KNOLLS","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3317","241",24172,"LOVELOCK","NV","PERSHING","US","DERBY FIELD AP","LOL","WB/2ND ORDER/FAA/ASOS","12/6/2000","12/6/2000","FAA/ASOS (12/06/2000)","40*03'59""N 118*33'55""W"," ","","3903 FT","","",""
"3318","241",24173,"OWYHEE","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3319","241",24174,"PROVO","UT","","US","PROVO MUNI AP","PVU ","WB/2ND OR/AWOS","","","(AP ADDED FOR AWOS)","","","","","","",""
"3320","241",24175,"SALT LAKE CITY","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3321","241",24176,"STOCKTON","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3322","241",24177,"TREMONTON","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3323","241",24178,"ARTHUR","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3324","241",24179,"BEOWAWE","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3325","241",24180,"BRIGHAM CITY","UT","BOX ELDER","US","BRIGHAM CITY AP","BMC","WB/2ND ORDER/FAA/AWOS-3","8/16/2002","8/16/2002","FAA/AWOS-3 (8/16/2002)","41*33'08""N 112*03'44""W","4226 FT","","","","",""
"3326","241",24181,"BUFFALO VALLEY","NV","","US","","","CAA","","","","","","","","","",""
"3327","241",24182,"BURMEISTER","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3328","241",24183,"CARLIN","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3329","241",24184,"CUTLER","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3330","241",24185,"DUCHESNE","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3331","241",24186,"GRANTSVILLE","UT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3332","241",24187,"LOCOMOTIVE SPRINGS","UT","","US","","","","","","","","","","","","",""
"3333","241",24188,"MCDERMITT","NV","","US","","","WBO","","","","","","","","","",""
"3334","241",24189,"PLYMOUTH","UT","","US","","","CAA","","","","","","","","","",""
"3335","241",24190,"SILVER ZONE","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3336","241",24191,"VENTOSA","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3337","241",24192,"WELLS","NV","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3338","241",24193,"WENDOVER","UT","","US","","","CAA","","","","","","","","","",""
"3339","241",24194,"BONNERS FERRY","ID","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3340","241",24195,"GRANGEVILLE","ID","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3341","241",24196,"SALMON","ID","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3342","241",24197,"BELGRADE","MT","","US","","","WB/2ND ORDER","","","","","","","","","",""
"3343","241",24198,"WEST YELLOWSTONE","MT","GALLATIN","US","","WEY","WB/2ND ORDER/NWS/AWOS","8/12/2002","8/12/2002","NWS/AWOS (8/12/2002)","44*39'00""N 111*06'00""W","6663 FT","","","","",""
"3344","241",24199,"BAKER","OR","","US","","","WBO","","","","","","","","","",""
"3345","242",24201,"FORT LEWIS","WA","","US","","","","","","","","","","","","",""
"3346","242",24202,"CORVALLIS","OR","","US","","","AAF","","","","","","","","","",""
"3347","242",24203,"EVERETT","WA","","US","PAINE FIELD","","","","","","","","","","","",""
"3348","242",24204,"MADRAS","OR","","US","","","AAF","","","","","","","","","",""
"3349","242",24205,"REDMOND","OR","","US","","","AAF","","","","","","","","","",""
"3350","242",24206,"REDDING","CA","","US","","","AAF","","","","","","","","","",""
"3351","242",24207,"TACOMA","WA","","US","MCCHORD AFB","","","","","","","","","","","",""
"3352","242",24208,"SEATTLE","WA","","US","BOEING FIELD","","","","","","","","","","","",""
"3353","242",24209,"MEDFORD","OR","","US","","","AAF","","","","","","","","","",""
"3354","242",24210,"ELLENSBURG","WA","","US","","","AAF","","","","","","","","","",""
"3355","242",24211,"PORTLAND","OR","","US","","","AFB","","","","","","","","","",""
"3356","242",24212,"BURNEY","CA","","US","","","WBO","","","","","","","","","",""
"3357","242",24213,"EUREKA","CA","","US","","EKA","WBO/OPT","","","","40*48'16""N 124*06'50""W","","","","","",""
"3358","242",24214,"MONTAGUE","CA","","US","","","WBAS","","","","","","","","","",""
"3359","242",24215,"MT. SHASTA","CA","","US","","MHS","CAA/NWS","","","","41*19'00""N 122*19'00""W","","","","","",""
"3360","242",24216,"RED BLUFF","CA","","US","","RBL","WBAS/NWS","","","","40*09'04""N 122*15'05""W","","","","","",""
"3361","242",24217,"BELLINGHAM","WA","","US","","","CAA","","","","","","","","","",""
"3362","242",24218," ","","","",""," ","","","","","","","","","","",""
"3363","242",24219,"DALLESPORT","WA","KLICKITAT","US","THE DALLES","DLS","CAA/FAA/ASOS","10/26/2000","10/26/2000","FAA/ASOS (10/26/2000)","45*37'07""N 121*10'02""W","243 FT","","","","",""
"3364","242",24220,"ELLENSBURG","WA","KITTITAS","US","BOWERS FLD","ELN","WBAS/FAA/ASOS","7/31/1998","7/30/1998","","47*02'02""N 120*31'49""W","1760 FT","","1766 FT","","",""
"3365","242",24221,"EUGENE","OR","","US","","EUG","WBAS/NWS","","","","44*07'19""N 123*13'03""W","","","","","",""
"3366","242",24222,"EVERETT","WA","","US","PAINE FIELD","PAE","CAA/FAA","","","","47*54'28""N 122*16'49""W","","","","","",""
"3367","242",24223,"KELSO","WA","","US","KELSO-LONGVIEW AP","KLS","WBAS/AWOS","","","","","","","","","",""
"3368","242",24224,"KLAMATH FALLS","OR","","US","","","CAA","","","","","","","","","",""
"3369","242",24225,"MEDFORD","OR","","US","","MFR","WBAS/NWS","","","","42*22'21""N 122*52'17""W","","","","","",""
"3370","242",24226,"NORTH HEAD","WA","","US","","","WBO","","","","","","","","","",""
"3371","242",24227,"OLYMPIA","WA","","US","","OLM","WBAS/NWS","","","","46*58'15""N 122*54'06""W","","","","","",""
"3372","242",24228,"PORT ANGELES","WA","","US","","","WBO","","","","","","","","","",""
"3373","242",24229,"PORTLAND","OR","","US","","PDX","WBAS/NWS","","","","45*35'20""N 122*35'47""W","","","","","",""
"3374","242",24230,"REDMOND","OR","DESCHUTES","US","ROBERTS FIELD","RDM","CAA/FAA/ASOS","4/20/2000","4/20/2000","FAA/ASOS (4/20/2000)","44*15'15""N 121*08'60""W","","","3077 FT","","",""
"3375","242",24231,"ROSEBURG","OR","","US","","RBG","WBO/ FAA EXP","11/01/2010","","","43*14'20""N 123*21'17""W","","","","","",""
"3376","242",24232,"SALEM","OR","","US","","SLE","WBAS/NWS","","","","44*54'35""N 123*00'05""W","","","","","",""
"3377","242",24233,"SEATTLE","WA","","US","TACOMA AP","SEA","WBAS/NWS","","","","47*26'57""N 122*18'29""W","","","","","",""
"3378","242",24234,"SEATTLE","WA","WAKING","US","BOEING","BFI","WBAS/FAA/ASOS","12/10/1998","12/9/1998","","47*31'49""N 122*18'03""W","","","18 FT","","",""
"3379","242",24235,"SEXTON SUMMIT","OR","","US","","SXT","WBAS/NWS","","","","42*36'00""N 123*21'58""W","","","","","",""
"3380","242",24236,"SISKIYOU SUMMIT","OR","","US","","","WBAS","","","","","","","","","",""
"3381","242",24237,"STAMPEDE PASS","WA","","US","","SMP","WBAS/NWS","","","","47*17'00""N 121*20'00""W","","","","","",""
"3382","242",24238,"STEVENSON","WA","","US","","","WBAS","","","","","","","","","",""
"3383","242",24239,"TACOMA","WA","","US","","","WBO","","","","","","","","","",""
"3384","242",24240,"TATOOSH ISLAND","WA","","US","","","WBO","","","","","","","","","",""
"3385","242",24241,"TOLEDO","WA","","US","","","CAA","","","","","","","","","",""
"3386","242",24242,"TROUTDALE","OR","MULTNOMAH","US","PORTLAND-TROUTMAN AP","TTD","WBAS/FAA/ASOS","6/29/1998","6/25/1998","","45*33'04""N 122*24'32""W","","","35 FT","","",""
"3387","242",24243,"YAKIMA","WA","","US","","YKM","WBAS/NWS","","","","46*34'06""N 120*32'34""W","","","","","",""
"3388","242",24244,"SEATTLE","WA","","US","","","NAS","","","","","","","","","",""
"3389","242",24245,"ARCATA","CA","","US","","","NAS","","","","","","","","","",""
"3390","242",24246,"ASTORIA","OR","","US","","","NAS","","","","","","","","","",""
"3391","242",24247,"ARLINGTON","WA","","US","","","NAS","","","","","","","","","",""
"3392","242",24248,"CORVALLIS","OR","","US","","","NAS","","","","","","","","","",""
"3393","242",24249,"KLAMATH FALLS","OR","","US","","","NAS","","","","","","","","","",""
"3394","242",24250,"LAKEVIEW","OR","","US","","","NAS","","","","","","","","","",""
"3395","242",24251,"NORTH BEND","OR","","US"," ","","NAS","","","","","","","","","",""
"3396","242",24252,"QUILLAYUTE","WA","","US","","","NAS","","","","","","","","","",""
"3397","242",24253,"SHELTON","WA","","US","","","NAS","","","","","","","","","",""
"3398","242",24254,"TILLAMOOK","OR","","US","","","NAS","","","","","","","","","",""
"3399","242",24255,"WIDBEY ISLAND","WA","","US","","","NAS","","","","","","","","","",""
"3400","242",24256,"FORTUNA","CA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3401","242",24257,"REDDING","CA","","US","","RDD","WB 2ND ORDER/NWS","","","","40*30'33""N 122*17'32""W","","","","","",""
"3402","242",24258,"SUSANVILLE","CA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3403","242",24259,"MONTAGUE","CA","SISKIYOU","US","SISKIYOU COUNTY AP","SIY","FAA/ASOS","1/11/2001","1/10/2001","FAA/ASOS (1/11/2001)","41*46'53""N 122*28'05""W","2648 FT","","","","",""
"3404","242",24260,"CRESCENT CITY","CA","","US","","","USCG","","","","","","","","","",""
"3405","242",24261,"DELTA ","CA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3406","242",24262,"DUNSMUIR","CA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3407","242",24263,"HUMBOLDT","CA","","US","","","USCG","","","","","","","","","",""
"3408","242",24264,"REDDING","CA","","US","","","WBO","","","","","","","","","",""
"3409","242",24265,"WESTWOOD","CA","","US","","","WB","","","","","","","","","",""
"3410","242",24266,"BEND","OR","DESCHUTES","US","BEND MUNI AP","S07","WB 2ND ORDER/ASOS","","","","44*05'38""N 121*11'56""W","","","","","",""
"3411","242",24267,"BROOKINGS","OR","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3412","242",24268,"CRESCENT","OR","","US","","","WBO","","","","","","","","","",""
"3413","242",24269,"HOOD RIVER","OR","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3414","242",24270,"LAKEVIEW","OR","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3415","242",24271,"MAUPIN","OR","","US","","","WBO","","","","","","","","","",""
"3416","242",24272,"NEWPORT ","OR","","US","TOWN SITES","","WB 2ND ORDER","","","","","","","","","",""
"3417","242",24273,"NORTH BEND","OR","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3418","242",24274,"PORTLAND","OR","","US","","","WBO","","","","","","","","","",""
"3419","242",24275,"TIMBERLINE LODGE","OR","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3420","242",24276,"BLAINE","WA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3421","242",24277,"DESTRUCTION ISLAND","WA","","US","","","USCG","","","","","","","","","",""
"3422","242",24278,"HOQUIAM","WA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3423","242",24279,"","","","","","","","","","DELETED 12/12/56 WAS OMAK WA","","","","","","",""
"3424","242",24280,"PORT TOWNSEND","WA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3425","242",24281,"SEATTLE","WA","","US","","","WBO","","","","","","","","","",""
"3426","242",24282,"SNOQUALMIE PASS","WA","","US","","","WB 2ND ORDER","","","","","","","","","",""
"3427","242",24283,"ARCATA","CA","HUMBOLDT","US","ACATA AP","ACV","WB 2ND ORDER/FAA/ASOS","2/9/2001","2/8/2001","FAA/ASOS (2/9/2001)","40*58'41""N 124*06'31""W","","200 FT","218 FT","225 FT","210 FT",""
"3428","242",24284,"NORTH BEND","OR","","US","NORTH BEND MUNI/ CHGD NOW NORTH BEND SOUTHWEST OR REG AP EFF 04/2006","","CAA","","","","","","","","","",""
"3429","242",24285,"NEWPORT ","OR","","US","","","CAA","","","","","","","","","",""
"3430","242",24286,"CRESCENT CITY","CA","DEL MORTE","US","MCNAMARA FIELD","CEC","CAA/FAA/ASOS","9/13/2000","9/13/2000","FAA/ASOS (9/13/2000)","41*46'49""N 124*14'12""W","","","57 FT","","",""
"3431","242",24287,"VANCOUVER","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3432","242",24288,"ABBOTSFORD","BRITISH COLUMBIA","","CANADA","","CYXX","DOT/AWOS","","","CYXX (ADDED FOR AWOS TASK)","","","","","","",""
"3433","242",24289,"CAPE LAZO","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3434","242",24290,"NANAIMO AP","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3435","242",24291,"CHILLIWACK","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3436","242",24292,"COMOX","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3437","242",24293,"ESTEVAN POINT","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3438","242",24294,"HOPE ","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3439","242",24295,"MERRY ISLAND","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3440","242",24296,"PACHENA POINT","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3441","242",24297,"VICTORIA AP","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3442","242",24298,"PORT ALBERNI","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3443","242",24299,"PRINCETON","BRITISH COLUMBIA","","CANADA","","","DOT","","","","","","","","","",""
"3444","250",25001,"* FLIN FLON","MANITOBA","","CANADA","","","DOT","","","","","","","","","",""
